8.7229,27.571,31.129
8.7664,27.565,31.099
8.8103,27.558,31.068
8.8546,27.551,31.038
8.8992,27.544,31.008
8.9443,27.537,30.978
8.9897,27.529,30.948
9.0355,27.521,30.918
9.0816,27.513,30.888
9.1281,27.505,30.859
9.1749,27.496,30.829
9.2221,27.487,30.8
9.2696,27.478,30.771
9.3175,27.469,30.742
9.3657,27.46,30.712
9.4143,27.45,30.684
9.4632,27.44,30.655
9.5124,27.43,30.626
9.5619,27.42,30.597
9.6042,27.411,30.571
9.612,27.411,30.553
9.6202,27.41,30.536
9.6288,27.409,30.519
9.6378,27.409,30.503
9.6471,27.408,30.486
9.6568,27.407,30.47
9.6668,27.406,30.453
9.6772,27.404,30.437
9.688,27.403,30.421
9.6991,27.402,30.405
9.7105,27.4,30.39
9.7223,27.398,30.374
9.7344,27.397,30.359
9.7468,27.395,30.344
9.7596,27.393,30.329
9.7727,27.391,30.314
9.7861,27.389,30.3
9.7998,27.386,30.286
9.8138,27.384,30.271
9.8281,27.382,30.257
9.8428,27.379,30.244
9.8577,27.376,30.23
9.8729,27.373,30.217
9.8884,27.371,30.203
9.9042,27.367,30.19
9.9203,27.364,30.178
9.9366,27.361,30.165
9.9532,27.358,30.153
9.9701,27.354,30.14
9.9872,27.351,30.128
10.005,27.347,30.117
10.022,27.343,30.105
10.04,27.339,30.094
10.058,27.335,30.083
10.077,27.331,30.072
10.095,27.327,30.061
10.114,27.322,30.05
10.133,27.318,30.04
10.153,27.313,30.03
10.172,27.309,30.02
10.192,27.304,30.01
10.212,27.299,30.001
10.232,27.294,29.991
10.253,27.289,29.982
10.273,27.284,29.973
10.294,27.279,29.965
10.315,27.273,29.956
10.336,27.268,29.948
10.357,27.262,29.94
10.379,27.257,29.932
10.401,27.251,29.924
10.422,27.245,29.917
10.444,27.239,29.909
10.467,27.233,29.902
10.489,27.227,29.896
10.512,27.221,29.889
10.534,27.215,29.882
10.557,27.208,29.876
10.58,27.202,29.87
10.603,27.195,29.864
10.626,27.189,29.858
10.65,27.182,29.853
10.673,27.175,29.848
10.697,27.169,29.843
10.72,27.162,29.838
10.744,27.155,29.833
10.768,27.148,29.828
10.792,27.141,29.824
10.816,27.134,29.82
10.84,27.126,29.816
10.865,27.119,29.812
10.889,27.112,29.808
10.914,27.104,29.805
10.938,27.097,29.802
10.963,27.089,29.799
10.987,27.082,29.796
11.012,27.074,29.793
11.037,27.067,29.79
11.062,27.059,29.788
11.087,27.051,29.786
11.112,27.044,29.784
11.137,27.036,29.782
11.162,27.028,29.78
11.187,27.02,29.779
11.212,27.012,29.777
11.237,27.004,29.776
11.263,26.996,29.775
11.288,26.988,29.774
11.313,26.98,29.773
11.339,26.972,29.773
11.364,26.964,29.772
11.389,26.956,29.772
11.414,26.948,29.772
11.44,26.94,29.772
11.465,26.932,29.772
11.49,26.924,29.772
11.516,26.916,29.773
11.541,26.908,29.773
11.566,26.9,29.774
11.592,26.892,29.775
11.617,26.884,29.776
11.642,26.876,29.777
11.667,26.868,29.779
11.692,26.86,29.78
11.717,26.852,29.782
11.743,26.844,29.783
11.768,26.836,29.785
11.793,26.828,29.787
11.818,26.82,29.789
11.842,26.812,29.792
11.867,26.804,29.794
11.892,26.796,29.797
11.917,26.789,29.799
11.941,26.781,29.802
11.966,26.773,29.805
11.99,26.766,29.808
12.015,26.758,29.811
12.039,26.751,29.815
12.063,26.743,29.818
12.087,26.736,29.822
12.111,26.728,29.825
12.135,26.721,29.829
12.159,26.714,29.833
12.183,26.707,29.837
12.207,26.7,29.841
12.23,26.693,29.845
12.254,26.686,29.85
12.277,26.679,29.854
12.3,26.672,29.859
12.323,26.665,29.864
12.346,26.659,29.868
12.369,26.652,29.873
12.392,26.646,29.879
12.415,26.639,29.884
12.437,26.633,29.889
12.459,26.627,29.894
12.482,26.621,29.9
12.504,26.615,29.906
12.526,26.609,29.911
12.547,26.603,29.917
12.569,26.598,29.923
12.59,26.592,29.929
12.612,26.587,29.936
12.633,26.581,29.942
12.654,26.576,29.949
12.675,26.571,29.955
12.695,26.566,29.962
12.716,26.561,29.969
12.736,26.557,29.976
12.756,26.552,29.983
12.776,26.548,29.99
12.796,26.543,29.997
12.816,26.539,30.004
12.835,26.535,30.012
12.854,26.531,30.019
12.873,26.527,30.027
12.892,26.523,30.035
12.911,26.52,30.043
12.93,26.517,30.051
12.948,26.513,30.059
12.966,26.51,30.068
12.984,26.507,30.076
13.002,26.504,30.085
13.019,26.502,30.093
13.036,26.499,30.102
13.053,26.497,30.111
13.07,26.495,30.12
13.087,26.493,30.129
13.103,26.491,30.138
13.12,26.489,30.148
13.136,26.488,30.157
13.151,26.486,30.167
13.167,26.485,30.177
13.182,26.484,30.187
13.197,26.483,30.197
13.212,26.482,30.207
13.227,26.482,30.217
13.241,26.481,30.227
13.255,26.481,30.238
13.269,26.481,30.249
13.283,26.481,30.259
13.296,26.481,30.27
13.31,26.482,30.281
13.323,26.482,30.293
13.335,26.483,30.304
13.348,26.484,30.315
13.36,26.485,30.327
13.372,26.487,30.339
13.384,26.488,30.351
13.395,26.49,30.363
13.406,26.492,30.375
13.417,26.494,30.387
13.428,26.496,30.399
13.439,26.498,30.412
13.449,26.501,30.425
13.459,26.504,30.438
13.468,26.507,30.451
13.478,26.51,30.464
13.487,26.513,30.477
13.496,26.516,30.49
13.504,26.52,30.504
13.513,26.524,30.518
13.521,26.528,30.532
13.528,26.532,30.546
13.536,26.537,30.56
13.543,26.541,30.574
13.55,26.546,30.588
13.557,26.551,30.603
13.563,26.556,30.618
13.569,26.561,30.633
13.575,26.567,30.648
13.581,26.572,30.663
13.586,26.578,30.678
13.591,26.584,30.694
13.595,26.59,30.71
13.6,26.597,30.725
13.604,26.603,30.741
13.608,26.61,30.758
13.611,26.617,30.774
13.615,26.624,30.79
13.618,26.631,30.807
13.62,26.639,30.824
13.623,26.646,30.841
13.625,26.654,30.858
13.626,26.662,30.875
13.628,26.67,30.892
13.629,26.678,30.91
13.63,26.687,30.928
13.631,26.696,30.946
13.631,26.704,30.964
13.631,26.713,30.982
13.63,26.722,31
13.63,26.732,31.019
13.629,26.741,31.037
13.628,26.751,31.056
13.626,26.761,31.075
13.624,26.771,31.094
13.622,26.781,31.114
13.62,26.791,31.133
13.617,26.801,31.153
13.614,26.812,31.172
13.611,26.823,31.192
13.607,26.834,31.212
13.603,26.845,31.233
13.599,26.856,31.253
13.594,26.867,31.274
13.589,26.879,31.294
13.584,26.891,31.315
13.578,26.902,31.336
13.573,26.914,31.357
13.566,26.926,31.379
13.56,26.939,31.4
13.553,26.951,31.422
13.546,26.964,31.444
13.54,26.971,31.467
13.532,26.988,31.487
13.523,27.006,31.508
13.515,27.024,31.528
13.505,27.042,31.549
13.496,27.06,31.57
13.487,27.078,31.591
13.477,27.096,31.613
13.466,27.114,31.634
13.456,27.133,31.656
13.445,27.151,31.677
13.434,27.17,31.699
13.423,27.188,31.721
13.411,27.207,31.743
13.399,27.226,31.766
13.387,27.245,31.788
13.374,27.264,31.811
13.362,27.283,31.833
13.349,27.302,31.856
13.335,27.322,31.879
13.322,27.341,31.902
13.308,27.361,31.926
13.293,27.38,31.949
13.279,27.4,31.973
13.264,27.42,31.996
13.249,27.439,32.02
13.234,27.459,32.044
13.218,27.479,32.068
13.202,27.499,32.092
13.186,27.52,32.116
13.169,27.54,32.141
13.152,27.56,32.165
13.135,27.58,32.19
13.118,27.601,32.214
13.1,27.621,32.239
13.082,27.642,32.264
13.064,27.662,32.289
13.045,27.683,32.314
13.026,27.703,32.339
13.007,27.724,32.364
12.988,27.745,32.389
12.968,27.766,32.415
12.948,27.787,32.44
12.928,27.808,32.466
12.908,27.829,32.491
12.887,27.85,32.517
12.866,27.871,32.543
12.844,27.892,32.568
12.823,27.913,32.594
12.801,27.934,32.62
12.779,27.956,32.646
12.756,27.977,32.672
12.734,27.998,32.698
12.711,28.02,32.724
12.687,28.041,32.75
12.664,28.063,32.776
12.64,28.084,32.802
12.616,28.106,32.828
12.592,28.127,32.854
12.567,28.149,32.88
12.542,28.17,32.906
12.517,28.192,32.933
12.492,28.214,32.959
12.466,28.235,32.985
12.44,28.257,33.011
12.414,28.279,33.037
12.387,28.301,33.063
12.361,28.322,33.089
12.334,28.344,33.116
12.307,28.366,33.142
12.279,28.388,33.168
12.251,28.41,33.194
12.224,28.431,33.22
12.195,28.453,33.246
12.167,28.475,33.271
12.138,28.497,33.297
12.109,28.519,33.323
12.08,28.541,33.349
12.051,28.563,33.374
12.021,28.585,33.4
11.991,28.607,33.426
11.961,28.629,33.451
11.931,28.65,33.476
11.9,28.672,33.502
11.87,28.694,33.527
11.839,28.716,33.552
11.807,28.738,33.577
11.776,28.76,33.602
11.744,28.782,33.627
11.712,28.804,33.651
11.68,28.826,33.676
11.648,28.848,33.701
11.616,28.87,33.725
11.583,28.892,33.749
11.55,28.914,33.773
11.517,28.936,33.797
11.484,28.958,33.821
11.45,28.98,33.845
11.416,29.001,33.868
11.383,29.023,33.892
11.349,29.045,33.915
11.314,29.067,33.938
11.28,29.089,33.961
11.245,29.111,33.984
11.211,29.133,34.006
11.176,29.155,34.028
11.14,29.176,34.051
11.105,29.198,34.073
11.07,29.22,34.095
11.034,29.242,34.116
10.998,29.264,34.138
10.962,29.285,34.159
10.926,29.307,34.18
10.89,29.329,34.201
10.854,29.351,34.221
10.817,29.372,34.242
10.781,29.394,34.262
10.744,29.416,34.282
10.707,29.437,34.301
10.67,29.459,34.321
10.633,29.481,34.34
10.596,29.502,34.359
10.558,29.524,34.378
10.521,29.545,34.396
10.483,29.567,34.414
10.445,29.588,34.432
10.408,29.61,34.45
10.37,29.631,34.467
10.332,29.653,34.485
10.293,29.674,34.501
10.255,29.696,34.518
10.217,29.717,34.534
10.179,29.739,34.55
10.14,29.76,34.566
10.102,29.781,34.581
10.063,29.803,34.597
10.025,29.824,34.611
9.9859,29.845,34.626
9.9471,29.867,34.64
9.9083,29.888,34.654
9.8695,29.909,34.668
9.8306,29.93,34.681
9.7917,29.952,34.694
9.7528,29.973,34.706
9.7138,29.994,34.719
9.6748,30.015,34.731
9.6358,30.036,34.742
9.5968,30.057,34.754
9.5578,30.078,34.765
9.5187,30.099,34.775
9.4797,30.12,34.785
9.4406,30.141,34.795
9.4016,30.162,34.805
9.3625,30.183,34.814
9.3236,30.204,34.823
9.2846,30.225,34.832
9.2456,30.246,34.84
9.2067,30.267,34.847
9.1678,30.288,34.855
9.129,30.309,34.862
9.0902,30.329,34.868
9.0514,30.35,34.875
9.0127,30.371,34.881
8.9741,30.392,34.886
8.9355,30.412,34.891
8.897,30.433,34.896
8.8586,30.454,34.9
8.8202,30.474,34.904
8.782,30.495,34.908
8.7438,30.515,34.911
8.7057,30.536,34.914
8.6677,30.556,34.916
8.6298,30.577,34.918
8.592,30.597,34.92
8.5544,30.618,34.921
8.5168,30.638,34.922
8.4794,30.659,34.922
8.4421,30.679,34.922
8.4049,30.699,34.922
8.3679,30.72,34.921
8.331,30.74,34.92
8.2943,30.76,34.918
8.2577,30.78,34.916
8.2213,30.801,34.914
8.1851,30.821,34.911
8.149,30.841,34.907
8.113,30.861,34.904
8.0773,30.881,34.9
8.0418,30.901,34.895
8.0064,30.921,34.89
7.9712,30.941,34.885
7.9362,30.961,34.879
7.9015,30.981,34.873
7.8668,31.001,34.866
7.8325,31.021,34.859
7.7984,31.04,34.852
7.7645,31.06,34.844
7.7307,31.08,34.835
7.6973,31.1,34.827
7.6641,31.119,34.817
7.6311,31.139,34.808
7.5983,31.158,34.798
7.5659,31.178,34.788
7.5336,31.197,34.777
7.5017,31.217,34.766
7.4699,31.236,34.754
7.4385,31.256,34.742
7.4073,31.275,34.729
7.3764,31.294,34.716
7.3459,31.314,34.703
7.3155,31.333,34.689
7.2855,31.352,34.675
7.2558,31.371,34.661
7.2263,31.39,34.646
7.1972,31.409,34.631
7.1684,31.428,34.615
7.14,31.447,34.599
7.1118,31.466,34.582
7.0839,31.485,34.565
7.0564,31.503,34.548
7.0292,31.522,34.53
7.0023,31.541,34.512
6.9758,31.559,34.493
6.9496,31.578,34.474
6.9238,31.596,34.455
6.8984,31.615,34.435
6.8732,31.633,34.415
6.8485,31.651,34.395
6.8241,31.669,34.374
6.8001,31.688,34.353
6.7764,31.706,34.331
6.7532,31.724,34.309
6.7303,31.742,34.287
6.7077,31.76,34.264
6.6856,31.777,34.241
6.6639,31.795,34.217
6.6425,31.813,34.194
6.6216,31.83,34.169
6.6011,31.848,34.145
6.5809,31.865,34.12
6.5612,31.883,34.095
6.5419,31.9,34.069
6.523,31.917,34.043
6.5045,31.934,34.017
6.4864,31.951,33.99
6.4688,31.968,33.963
6.4516,31.985,33.936
6.4348,32.001,33.908
6.4185,32.018,33.881
6.4026,32.035,33.852
6.3871,32.051,33.824
6.3721,32.068,33.795
6.3574,32.084,33.766
6.3433,32.1,33.736
6.3296,32.116,33.706
6.3164,32.132,33.676
6.3036,32.148,33.646
6.2913,32.163,33.615
6.2794,32.179,33.584
6.268,32.195,33.553
6.2571,32.21,33.521
6.2466,32.225,33.49
6.2365,32.24,33.457
6.227,32.255,33.425
6.2179,32.27,33.393
6.2093,32.285,33.36
6.2012,32.3,33.327
6.1936,32.314,33.293
6.1864,32.329,33.26
6.1797,32.343,33.226
6.1735,32.357,33.192
6.1678,32.371,33.157
6.1625,32.385,33.123
6.1578,32.399,33.088
6.1535,32.413,33.053
6.1497,32.426,33.018
6.1465,32.439,32.982
6.1436,32.452,32.947
6.1413,32.465,32.911
6.1395,32.478,32.875
6.1382,32.491,32.839
6.1374,32.504,32.802
6.1371,32.516,32.766
6.1372,32.528,32.729
6.1379,32.54,32.692
6.139,32.552,32.655
6.1407,32.564,32.618
6.1429,32.576,32.58
6.1455,32.587,32.543
6.1486,32.599,32.505
6.1523,32.61,32.467
6.1564,32.621,32.429
6.1611,32.632,32.391
6.1662,32.642,32.353
6.1718,32.653,32.315
6.178,32.663,32.276
6.1846,32.673,32.238
6.1918,32.683,32.199
6.1994,32.692,32.16
6.2075,32.702,32.121
6.2162,32.711,32.082
6.2253,32.72,32.043
6.2349,32.729,32.004
6.245,32.738,31.965
6.2556,32.747,31.925
6.2668,32.755,31.886
6.2783,32.763,31.846
6.2904,32.771,31.807
6.303,32.779,31.767
6.316,32.787,31.728
6.3296,32.794,31.688
6.3436,32.801,31.648
6.3582,32.808,31.608
6.3732,32.815,31.569
6.3887,32.821,31.529
6.4046,32.828,31.489
6.4211,32.834,31.449
6.438,32.839,31.409
6.4555,32.845,31.369
6.4733,32.851,31.329
6.4917,32.856,31.289
6.5105,32.861,31.25
6.5299,32.866,31.21
6.5496,32.87,31.17
6.5699,32.874,31.13
6.5906,32.879,31.09
6.6117,32.882,31.05
6.6334,32.886,31.011
6.6554,32.889,30.971
6.678,32.893,30.931
6.701,32.896,30.891
6.7244,32.898,30.852
6.7483,32.901,30.812
6.7727,32.903,30.773
6.7975,32.905,30.733
6.8227,32.907,30.694
6.8483,32.908,30.655
6.8744,32.91,30.615
6.901,32.911,30.576
6.9279,32.911,30.537
6.9553,32.912,30.498
6.9831,32.912,30.459
7.0114,32.912,30.42
7.0401,32.912,30.381
7.0692,32.912,30.343
7.0986,32.911,30.304
7.1285,32.91,30.266
7.1589,32.909,30.227
7.1895,32.907,30.189
7.2207,32.906,30.151
7.2522,32.904,30.113
7.2841,32.901,30.075
7.3164,32.899,30.037
7.3491,32.896,30
7.3822,32.893,29.962
7.4157,32.89,29.925
7.4495,32.886,29.888
7.4837,32.883,29.851
7.5183,32.879,29.814
7.5532,32.874,29.777
7.5886,32.87,29.74
7.6242,32.865,29.704
7.6603,32.86,29.667
7.6966,32.855,29.631
7.7334,32.849,29.595
7.7705,32.843,29.559
7.8079,32.837,29.523
7.8456,32.831,29.488
7.8837,32.824,29.452
7.9222,32.817,29.417
7.961,32.81,29.382
8,32.803,29.347
8.0395,32.795,29.312
8.0792,32.787,29.278
8.1192,32.779,29.244
8.1596,32.771,29.209
8.2002,32.762,29.175
8.2412,32.753,29.142
8.2824,32.744,29.108
8.3239,32.734,29.075
8.3658,32.724,29.041
8.4079,32.714,29.008
8.4503,32.704,28.976
8.4929,32.693,28.943
8.5359,32.683,28.91
8.5791,32.672,28.878
8.6225,32.66,28.846
8.6663,32.649,28.814
8.7103,32.637,28.783
8.7545,32.625,28.751
8.799,32.612,28.72
8.8438,32.599,28.689
8.8887,32.587,28.658
8.9339,32.573,28.628
8.9793,32.56,28.597
9.025,32.546,28.567
9.0709,32.532,28.537
9.117,32.518,28.507
9.1634,32.504,28.478
9.2099,32.489,28.449
9.2566,32.474,28.419
9.3036,32.459,28.391
9.3507,32.443,28.362
9.398,32.427,28.333
9.4455,32.411,28.305
9.4933,32.395,28.277
9.5411,32.379,28.249
9.5892,32.362,28.222
9.6375,32.345,28.195
9.6858,32.327,28.168
9.7344,32.31,28.141
9.7831,32.292,28.114
9.832,32.274,28.088
9.8811,32.256,28.061
9.9302,32.237,28.035
9.9796,32.219,28.01
10.029,32.2,27.984
10.079,32.18,27.959
10.128,32.161,27.934
10.178,32.141,27.909
10.228,32.121,27.885
10.278,32.101,27.86
10.328,32.08,27.836
10.379,32.06,27.812
10.429,32.039,27.788
10.48,32.017,27.765
10.53,31.996,27.742
10.581,31.974,27.719
10.632,31.952,27.696
10.683,31.93,27.674
10.734,31.908,27.651
10.785,31.885,27.629
10.836,31.863,27.608
10.887,31.84,27.586
10.938,31.816,27.565
10.989,31.793,27.544
11.041,31.769,27.523
11.092,31.745,27.502
